year,period,passenger_cars,motor_coaches_buses_and_trolley_buses,rail_metro_and_tram,commercial_vehicles,rail_transport,domestic_aviation,international_aviation,domestic_shipping,international_shipping
2020,1,1,0,0,0,0,0,0,0,0
2020,2,1,0,0,0,0,0,0,0,0
2020,3,1,0,0,0,0,0,0,0,0
2020,4,1,0,0,0,0,0,0,0,0
2020,5,1,0,0,0,0,0,0,0,0
2020,6,0.978,0,0,0,0,0,0,0,0
2020,7,0.858,0,0,0,0,0,0,0,0
2020,8,0.759,0,0,0,0,0,0,0,0
2020,9,0.765,0,0,0,0,0,0,0,0
2020,10,0.827,0,0,0,0,0,0,0,0
2020,11,0.893,0,0,0,0,0,0,0,0
2020,12,0.948,0,0,0,0,0,0,0,0
2020,13,0.954,0,0,0,0,0,0,0,0
2020,14,0.95,0,0,0,0,0,0,0,0
2020,15,0.926,0,0,0,0,0,0,0,0
2020,16,0.885,0,0,0,0,0,0,0,0
2020,17,0.873,0,0,0,0,0,0,0,0
2020,18,0.865,0,0,0,0,0,0,0,0
2020,19,0.859,0,0,0,0,0,0,0,0
2020,20,0.881,0,0,0,0,0,0,0,0
2020,21,0.898,0,0,0,0,0,0,0,0
2020,22,0.93,0,0,0,0,0,0,0,0
2020,23,0.956,0,0,0,0,0,0,0,0
2020,24,0.95,0,0,0,0,0,0,0,0
2020,25,0.987,0,0,0,0,0,0,0,0
2020,26,0.992,0,0,0,0,0,0,0,0
2020,27,0.995,0,0,0,0,0,0,0,0
2020,28,0.995,0,0,0,0,0,0,0,0
2020,29,0.995,0,0,0,0,0,0,0,0
2020,30,0.969,0,0,0,0,0,0,0,0
2020,31,0.867,0,0,0,0,0,0,0,0
2020,32,0.781,0,0,0,0,0,0,0,0
2020,33,0.782,0,0,0,0,0,0,0,0
2020,34,0.825,0,0,0,0,0,0,0,0
2020,35,0.903,0,0,0,0,0,0,0,0
2020,36,0.956,0,0,0,0,0,0,0,0
2020,37,0.965,0,0,0,0,0,0,0,0
2020,38,0.948,0,0,0,0,0,0,0,0
2020,39,0.918,0,0,0,0,0,0,0,0
2020,40,0.86,0,0,0,0,0,0,0,0
2020,41,0.862,0,0,0,0,0,0,0,0
2020,42,0.84,0,0,0,0,0,0,0,0
2020,43,0.857,0,0,0,0,0,0,0,0
2020,44,0.89,0,0,0,0,0,0,0,0
2020,45,0.911,0,0,0,0,0,0,0,0
2020,46,0.939,0,0,0,0,0,0,0,0
2020,47,0.969,0,0,0,0,0,0,0,0
2020,48,0.964,0,0,0,0,0,0,0,0
2020,49,0.99,0,0,0,0,0,0,0,0
2020,50,0.992,0,0,0,0,0,0,0,0
2020,51,0.995,0,0,0,0,0,0,0,0
2020,52,0.997,0,0,0,0,0,0,0,0
2020,53,0.997,0,0,0,0,0,0,0,0
2020,54,0.977,0,0,0,0,0,0,0,0
2020,55,0.873,0,0,0,0,0,0,0,0
2020,56,0.732,0,0,0,0,0,0,0,0
2020,57,0.75,0,0,0,0,0,0,0,0
2020,58,0.815,0,0,0,0,0,0,0,0
2020,59,0.889,0,0,0,0,0,0,0,0
2020,60,0.941,0,0,0,0,0,0,0,0
2020,61,0.957,0,0,0,0,0,0,0,0
2020,62,0.936,0,0,0,0,0,0,0,0
2020,63,0.911,0,0,0,0,0,0,0,0
2020,64,0.867,0,0,0,0,0,0,0,0
2020,65,0.863,0,0,0,0,0,0,0,0
2020,66,0.853,0,0,0,0,0,0,0,0
2020,67,0.869,0,0,0,0,0,0,0,0
2020,68,0.882,0,0,0,0,0,0,0,0
2020,69,0.918,0,0,0,0,0,0,0,0
2020,70,0.941,0,0,0,0,0,0,0,0
2020,71,0.956,0,0,0,0,0,0,0,0
2020,72,0.953,0,0,0,0,0,0,0,0
2020,73,0.985,0,0,0,0,0,0,0,0
2020,74,0.99,0,0,0,0,0,0,0,0
2020,75,0.994,0,0,0,0,0,0,0,0
2020,76,0.996,0,0,0,0,0,0,0,0
2020,77,0.998,0,0,0,0,0,0,0,0
2020,78,0.966,0,0,0,0,0,0,0,0
2020,79,0.871,0,0,0,0,0,0,0,0
2020,80,0.755,0,0,0,0,0,0,0,0
2020,81,0.747,0,0,0,0,0,0,0,0
2020,82,0.822,0,0,0,0,0,0,0,0
2020,83,0.9,0,0,0,0,0,0,0,0
2020,84,0.949,0,0,0,0,0,0,0,0
2020,85,0.961,0,0,0,0,0,0,0,0
2020,86,0.952,0,0,0,0,0,0,0,0
2020,87,0.924,0,0,0,0,0,0,0,0
2020,88,0.888,0,0,0,0,0,0,0,0
2020,89,0.866,0,0,0,0,0,0,0,0
2020,90,0.846,0,0,0,0,0,0,0,0
2020,91,0.85,0,0,0,0,0,0,0,0
2020,92,0.878,0,0,0,0,0,0,0,0
2020,93,0.9,0,0,0,0,0,0,0,0
2020,94,0.926,0,0,0,0,0,0,0,0
2020,95,0.949,0,0,0,0,0,0,0,0
2020,96,0.945,0,0,0,0,0,0,0,0
2020,97,0.987,0,0,0,0,0,0,0,0
2020,98,0.993,0,0,0,0,0,0,0,0
2020,99,0.998,0,0,0,0,0,0,0,0
2020,100,0.999,0,0,0,0,0,0,0,0
2020,101,0.999,0,0,0,0,0,0,0,0
2020,102,0.98,0,0,0,0,0,0,0,0
2020,103,0.865,0,0,0,0,0,0,0,0
2020,104,0.754,0,0,0,0,0,0,0,0
2020,105,0.755,0,0,0,0,0,0,0,0
2020,106,0.809,0,0,0,0,0,0,0,0
2020,107,0.896,0,0,0,0,0,0,0,0
2020,108,0.945,0,0,0,0,0,0,0,0
2020,109,0.958,0,0,0,0,0,0,0,0
2020,110,0.95,0,0,0,0,0,0,0,0
2020,111,0.93,0,0,0,0,0,0,0,0
2020,112,0.904,0,0,0,0,0,0,0,0
2020,113,0.865,0,0,0,0,0,0,0,0
2020,114,0.834,0,0,0,0,0,0,0,0
2020,115,0.837,0,0,0,0,0,0,0,0
2020,116,0.858,0,0,0,0,0,0,0,0
2020,117,0.913,0,0,0,0,0,0,0,0
2020,118,0.931,0,0,0,0,0,0,0,0
2020,119,0.96,0,0,0,0,0,0,0,0
2020,120,0.955,0,0,0,0,0,0,0,0
2020,121,0.993,0,0,0,0,0,0,0,0
2020,122,0.995,0,0,0,0,0,0,0,0
2020,123,0.995,0,0,0,0,0,0,0,0
2020,124,0.997,0,0,0,0,0,0,0,0
2020,125,0.997,0,0,0,0,0,0,0,0
2020,126,0.997,0,0,0,0,0,0,0,0
2020,127,0.997,0,0,0,0,0,0,0,0
2020,128,0.997,0,0,0,0,0,0,0,0
2020,129,0.924,0,0,0,0,0,0,0,0
2020,130,0.693,0,0,0,0,0,0,0,0
2020,131,0.652,0,0,0,0,0,0,0,0
2020,132,0.847,0,0,0,0,0,0,0,0
2020,133,0.894,0,0,0,0,0,0,0,0
2020,134,0.899,0,0,0,0,0,0,0,0
2020,135,0.929,0,0,0,0,0,0,0,0
2020,136,0.925,0,0,0,0,0,0,0,0
2020,137,0.901,0,0,0,0,0,0,0,0
2020,138,0.895,0,0,0,0,0,0,0,0
2020,139,0.9,0,0,0,0,0,0,0,0
2020,140,0.93,0,0,0,0,0,0,0,0
2020,141,0.958,0,0,0,0,0,0,0,0
2020,142,0.969,0,0,0,0,0,0,0,0
2020,143,0.973,0,0,0,0,0,0,0,0
2020,144,0.964,0,0,0,0,0,0,0,0
2020,145,0.985,0,0,0,0,0,0,0,0
2020,146,0.987,0,0,0,0,0,0,0,0
2020,147,0.989,0,0,0,0,0,0,0,0
2020,148,0.991,0,0,0,0,0,0,0,0
2020,149,0.993,0,0,0,0,0,0,0,0
2020,150,0.995,0,0,0,0,0,0,0,0
2020,151,0.995,0,0,0,0,0,0,0,0
2020,152,0.995,0,0,0,0,0,0,0,0
2020,153,0.915,0,0,0,0,0,0,0,0
2020,154,0.665,0,0,0,0,0,0,0,0
2020,155,0.682,0,0,0,0,0,0,0,0
2020,156,0.85,0,0,0,0,0,0,0,0
2020,157,0.894,0,0,0,0,0,0,0,0
2020,158,0.909,0,0,0,0,0,0,0,0
2020,159,0.932,0,0,0,0,0,0,0,0
2020,160,0.925,0,0,0,0,0,0,0,0
2020,161,0.906,0,0,0,0,0,0,0,0
2020,162,0.912,0,0,0,0,0,0,0,0
2020,163,0.926,0,0,0,0,0,0,0,0
2020,164,0.941,0,0,0,0,0,0,0,0
2020,165,0.962,0,0,0,0,0,0,0,0
2020,166,0.972,0,0,0,0,0,0,0,0
2020,167,0.979,0,0,0,0,0,0,0,0
2020,168,0.968,0,0,0,0,0,0,0,0
2020,169,0.987,0,0,0,0,0,0,0,0
2020,170,0.988,0,0,0,0,0,0,0,0
2020,171,0.988,0,0,0,0,0,0,0,0
2020,172,0.988,0,0,0,0,0,0,0,0
2020,173,0.991,0,0,0,0,0,0,0,0
2020,174,0.972,0,0,0,0,0,0,0,0
2020,175,0.863,0,0,0,0,0,0,0,0
2020,176,0.745,0,0,0,0,0,0,0,0
2020,177,0.75,0,0,0,0,0,0,0,0
2020,178,0.817,0,0,0,0,0,0,0,0
2020,179,0.895,0,0,0,0,0,0,0,0
2020,180,0.95,0,0,0,0,0,0,0,0
2020,181,0.954,0,0,0,0,0,0,0,0
2020,182,0.942,0,0,0,0,0,0,0,0
2020,183,0.918,0,0,0,0,0,0,0,0
2020,184,0.871,0,0,0,0,0,0,0,0
2020,185,0.847,0,0,0,0,0,0,0,0
2020,186,0.84,0,0,0,0,0,0,0,0
2020,187,0.866,0,0,0,0,0,0,0,0
2020,188,0.88,0,0,0,0,0,0,0,0
2020,189,0.907,0,0,0,0,0,0,0,0
2020,190,0.94,0,0,0,0,0,0,0,0
2020,191,0.962,0,0,0,0,0,0,0,0
2020,192,0.954,0,0,0,0,0,0,0,0
2020,193,0.99,0,0,0,0,0,0,0,0
2020,194,0.993,0,0,0,0,0,0,0,0
2020,195,0.995,0,0,0,0,0,0,0,0
2020,196,0.997,0,0,0,0,0,0,0,0
2020,197,0.997,0,0,0,0,0,0,0,0
2020,198,0.973,0,0,0,0,0,0,0,0
2020,199,0.873,0,0,0,0,0,0,0,0
2020,200,0.744,0,0,0,0,0,0,0,0
2020,201,0.778,0,0,0,0,0,0,0,0
2020,202,0.826,0,0,0,0,0,0,0,0
2020,203,0.894,0,0,0,0,0,0,0,0
2020,204,0.945,0,0,0,0,0,0,0,0
2020,205,0.96,0,0,0,0,0,0,0,0
2020,206,0.941,0,0,0,0,0,0,0,0
2020,207,0.907,0,0,0,0,0,0,0,0
2020,208,0.876,0,0,0,0,0,0,0,0
2020,209,0.869,0,0,0,0,0,0,0,0
2020,210,0.857,0,0,0,0,0,0,0,0
2020,211,0.855,0,0,0,0,0,0,0,0
2020,212,0.864,0,0,0,0,0,0,0,0
2020,213,0.906,0,0,0,0,0,0,0,0
2020,214,0.927,0,0,0,0,0,0,0,0
2020,215,0.958,0,0,0,0,0,0,0,0
2020,216,0.953,0,0,0,0,0,0,0,0
2020,217,0.987,0,0,0,0,0,0,0,0
2020,218,0.995,0,0,0,0,0,0,0,0
2020,219,0.997,0,0,0,0,0,0,0,0
2020,220,0.998,0,0,0,0,0,0,0,0
2020,221,0.998,0,0,0,0,0,0,0,0
2020,222,0.97,0,0,0,0,0,0,0,0
2020,223,0.858,0,0,0,0,0,0,0,0
2020,224,0.741,0,0,0,0,0,0,0,0
2020,225,0.765,0,0,0,0,0,0,0,0
2020,226,0.828,0,0,0,0,0,0,0,0
2020,227,0.906,0,0,0,0,0,0,0,0
2020,228,0.952,0,0,0,0,0,0,0,0
2020,229,0.956,0,0,0,0,0,0,0,0
2020,230,0.957,0,0,0,0,0,0,0,0
2020,231,0.937,0,0,0,0,0,0,0,0
2020,232,0.88,0,0,0,0,0,0,0,0
2020,233,0.873,0,0,0,0,0,0,0,0
2020,234,0.859,0,0,0,0,0,0,0,0
2020,235,0.857,0,0,0,0,0,0,0,0
2020,236,0.872,0,0,0,0,0,0,0,0
2020,237,0.894,0,0,0,0,0,0,0,0
2020,238,0.928,0,0,0,0,0,0,0,0
2020,239,0.963,0,0,0,0,0,0,0,0
2020,240,0.96,0,0,0,0,0,0,0,0
2020,241,0.983,0,0,0,0,0,0,0,0
2020,242,0.99,0,0,0,0,0,0,0,0
2020,243,0.993,0,0,0,0,0,0,0,0
2020,244,0.994,0,0,0,0,0,0,0,0
2020,245,0.997,0,0,0,0,0,0,0,0
2020,246,0.971,0,0,0,0,0,0,0,0
2020,247,0.865,0,0,0,0,0,0,0,0
2020,248,0.747,0,0,0,0,0,0,0,0
2020,249,0.749,0,0,0,0,0,0,0,0
2020,250,0.819,0,0,0,0,0,0,0,0
2020,251,0.893,0,0,0,0,0,0,0,0
2020,252,0.946,0,0,0,0,0,0,0,0
2020,253,0.961,0,0,0,0,0,0,0,0
2020,254,0.946,0,0,0,0,0,0,0,0
2020,255,0.904,0,0,0,0,0,0,0,0
2020,256,0.867,0,0,0,0,0,0,0,0
2020,257,0.867,0,0,0,0,0,0,0,0
2020,258,0.846,0,0,0,0,0,0,0,0
2020,259,0.87,0,0,0,0,0,0,0,0
2020,260,0.888,0,0,0,0,0,0,0,0
2020,261,0.91,0,0,0,0,0,0,0,0
2020,262,0.938,0,0,0,0,0,0,0,0
2020,263,0.96,0,0,0,0,0,0,0,0
2020,264,0.954,0,0,0,0,0,0,0,0
2020,265,0.986,0,0,0,0,0,0,0,0
2020,266,0.992,0,0,0,0,0,0,0,0
2020,267,0.994,0,0,0,0,0,0,0,0
2020,268,0.995,0,0,0,0,0,0,0,0
2020,269,0.996,0,0,0,0,0,0,0,0
2020,270,0.976,0,0,0,0,0,0,0,0
2020,271,0.875,0,0,0,0,0,0,0,0
2020,272,0.75,0,0,0,0,0,0,0,0
2020,273,0.745,0,0,0,0,0,0,0,0
2020,274,0.84,0,0,0,0,0,0,0,0
2020,275,0.904,0,0,0,0,0,0,0,0
2020,276,0.941,0,0,0,0,0,0,0,0
2020,277,0.957,0,0,0,0,0,0,0,0
2020,278,0.953,0,0,0,0,0,0,0,0
2020,279,0.929,0,0,0,0,0,0,0,0
2020,280,0.869,0,0,0,0,0,0,0,0
2020,281,0.844,0,0,0,0,0,0,0,0
2020,282,0.83,0,0,0,0,0,0,0,0
2020,283,0.861,0,0,0,0,0,0,0,0
2020,284,0.881,0,0,0,0,0,0,0,0
2020,285,0.916,0,0,0,0,0,0,0,0
2020,286,0.924,0,0,0,0,0,0,0,0
2020,287,0.957,0,0,0,0,0,0,0,0
2020,288,0.953,0,0,0,0,0,0,0,0
2020,289,0.984,0,0,0,0,0,0,0,0
2020,290,0.992,0,0,0,0,0,0,0,0
2020,291,0.996,0,0,0,0,0,0,0,0
2020,292,0.997,0,0,0,0,0,0,0,0
2020,293,0.998,0,0,0,0,0,0,0,0
2020,294,0.998,0,0,0,0,0,0,0,0
2020,295,0.998,0,0,0,0,0,0,0,0
2020,296,0.999,0,0,0,0,0,0,0,0
2020,297,0.912,0,0,0,0,0,0,0,0
2020,298,0.648,0,0,0,0,0,0,0,0
2020,299,0.648,0,0,0,0,0,0,0,0
2020,300,0.839,0,0,0,0,0,0,0,0
2020,301,0.883,0,0,0,0,0,0,0,0
2020,302,0.898,0,0,0,0,0,0,0,0
2020,303,0.927,0,0,0,0,0,0,0,0
2020,304,0.922,0,0,0,0,0,0,0,0
2020,305,0.904,0,0,0,0,0,0,0,0
2020,306,0.907,0,0,0,0,0,0,0,0
2020,307,0.912,0,0,0,0,0,0,0,0
2020,308,0.941,0,0,0,0,0,0,0,0
2020,309,0.954,0,0,0,0,0,0,0,0
2020,310,0.973,0,0,0,0,0,0,0,0
2020,311,0.978,0,0,0,0,0,0,0,0
2020,312,0.961,0,0,0,0,0,0,0,0
2020,313,0.984,0,0,0,0,0,0,0,0
2020,314,0.987,0,0,0,0,0,0,0,0
2020,315,0.989,0,0,0,0,0,0,0,0
2020,316,0.989,0,0,0,0,0,0,0,0
2020,317,0.992,0,0,0,0,0,0,0,0
2020,318,0.993,0,0,0,0,0,0,0,0
2020,319,0.995,0,0,0,0,0,0,0,0
2020,320,0.995,0,0,0,0,0,0,0,0
2020,321,0.912,0,0,0,0,0,0,0,0
2020,322,0.644,0,0,0,0,0,0,0,0
2020,323,0.67,0,0,0,0,0,0,0,0
2020,324,0.846,0,0,0,0,0,0,0,0
2020,325,0.884,0,0,0,0,0,0,0,0
2020,326,0.899,0,0,0,0,0,0,0,0
2020,327,0.933,0,0,0,0,0,0,0,0
2020,328,0.918,0,0,0,0,0,0,0,0
2020,329,0.885,0,0,0,0,0,0,0,0
2020,330,0.918,0,0,0,0,0,0,0,0
2020,331,0.918,0,0,0,0,0,0,0,0
2020,332,0.943,0,0,0,0,0,0,0,0
2020,333,0.96,0,0,0,0,0,0,0,0
2020,334,0.972,0,0,0,0,0,0,0,0
2020,335,0.979,0,0,0,0,0,0,0,0
2020,336,0.97,0,0,0,0,0,0,0,0
2020,337,0.985,0,0,0,0,0,0,0,0
2020,338,0.991,0,0,0,0,0,0,0,0
2020,339,0.992,0,0,0,0,0,0,0,0
2020,340,0.997,0,0,0,0,0,0,0,0
2020,341,0.997,0,0,0,0,0,0,0,0
2020,342,0.975,0,0,0,0,0,0,0,0
2020,343,0.853,0,0,0,0,0,0,0,0
2020,344,0.76,0,0,0,0,0,0,0,0
2020,345,0.764,0,0,0,0,0,0,0,0
2020,346,0.828,0,0,0,0,0,0,0,0
2020,347,0.903,0,0,0,0,0,0,0,0
2020,348,0.941,0,0,0,0,0,0,0,0
2020,349,0.959,0,0,0,0,0,0,0,0
2020,350,0.95,0,0,0,0,0,0,0,0
2020,351,0.904,0,0,0,0,0,0,0,0
2020,352,0.905,0,0,0,0,0,0,0,0
2020,353,0.857,0,0,0,0,0,0,0,0
2020,354,0.845,0,0,0,0,0,0,0,0
2020,355,0.852,0,0,0,0,0,0,0,0
2020,356,0.881,0,0,0,0,0,0,0,0
2020,357,0.921,0,0,0,0,0,0,0,0
2020,358,0.935,0,0,0,0,0,0,0,0
2020,359,0.96,0,0,0,0,0,0,0,0
2020,360,0.954,0,0,0,0,0,0,0,0
2020,361,0.987,0,0,0,0,0,0,0,0
2020,362,0.992,0,0,0,0,0,0,0,0
2020,363,0.994,0,0,0,0,0,0,0,0
2020,364,0.994,0,0,0,0,0,0,0,0
2020,365,0.994,0,0,0,0,0,0,0,0
2020,366,0.97,0,0,0,0,0,0,0,0
2020,367,0.874,0,0,0,0,0,0,0,0
2020,368,0.741,0,0,0,0,0,0,0,0
2020,369,0.738,0,0,0,0,0,0,0,0
2020,370,0.805,0,0,0,0,0,0,0,0
2020,371,0.881,0,0,0,0,0,0,0,0
2020,372,0.933,0,0,0,0,0,0,0,0
2020,373,0.961,0,0,0,0,0,0,0,0
2020,374,0.944,0,0,0,0,0,0,0,0
2020,375,0.919,0,0,0,0,0,0,0,0
2020,376,0.868,0,0,0,0,0,0,0,0
2020,377,0.872,0,0,0,0,0,0,0,0
2020,378,0.849,0,0,0,0,0,0,0,0
2020,379,0.848,0,0,0,0,0,0,0,0
2020,380,0.866,0,0,0,0,0,0,0,0
2020,381,0.888,0,0,0,0,0,0,0,0
2020,382,0.939,0,0,0,0,0,0,0,0
2020,383,0.966,0,0,0,0,0,0,0,0
2020,384,0.964,0,0,0,0,0,0,0,0
2020,385,0.989,0,0,0,0,0,0,0,0
2020,386,0.993,0,0,0,0,0,0,0,0
2020,387,0.994,0,0,0,0,0,0,0,0
2020,388,0.995,0,0,0,0,0,0,0,0
2020,389,0.996,0,0,0,0,0,0,0,0
2020,390,0.977,0,0,0,0,0,0,0,0
2020,391,0.862,0,0,0,0,0,0,0,0
2020,392,0.761,0,0,0,0,0,0,0,0
2020,393,0.756,0,0,0,0,0,0,0,0
2020,394,0.816,0,0,0,0,0,0,0,0
2020,395,0.892,0,0,0,0,0,0,0,0
2020,396,0.938,0,0,0,0,0,0,0,0
2020,397,0.955,0,0,0,0,0,0,0,0
2020,398,0.958,0,0,0,0,0,0,0,0
2020,399,0.928,0,0,0,0,0,0,0,0
2020,400,0.886,0,0,0,0,0,0,0,0
2020,401,0.863,0,0,0,0,0,0,0,0
2020,402,0.861,0,0,0,0,0,0,0,0
2020,403,0.855,0,0,0,0,0,0,0,0
2020,404,0.864,0,0,0,0,0,0,0,0
2020,405,0.889,0,0,0,0,0,0,0,0
2020,406,0.927,0,0,0,0,0,0,0,0
2020,407,0.956,0,0,0,0,0,0,0,0
2020,408,0.949,0,0,0,0,0,0,0,0
2020,409,0.985,0,0,0,0,0,0,0,0
2020,410,0.991,0,0,0,0,0,0,0,0
2020,411,0.995,0,0,0,0,0,0,0,0
2020,412,0.996,0,0,0,0,0,0,0,0
2020,413,0.997,0,0,0,0,0,0,0,0
2020,414,0.961,0,0,0,0,0,0,0,0
2020,415,0.861,0,0,0,0,0,0,0,0
2020,416,0.779,0,0,0,0,0,0,0,0
2020,417,0.765,0,0,0,0,0,0,0,0
2020,418,0.808,0,0,0,0,0,0,0,0
2020,419,0.894,0,0,0,0,0,0,0,0
2020,420,0.95,0,0,0,0,0,0,0,0
2020,421,0.961,0,0,0,0,0,0,0,0
2020,422,0.956,0,0,0,0,0,0,0,0
2020,423,0.92,0,0,0,0,0,0,0,0
2020,424,0.892,0,0,0,0,0,0,0,0
2020,425,0.868,0,0,0,0,0,0,0,0
2020,426,0.856,0,0,0,0,0,0,0,0
2020,427,0.854,0,0,0,0,0,0,0,0
2020,428,0.861,0,0,0,0,0,0,0,0
2020,429,0.892,0,0,0,0,0,0,0,0
2020,430,0.927,0,0,0,0,0,0,0,0
2020,431,0.96,0,0,0,0,0,0,0,0
2020,432,0.955,0,0,0,0,0,0,0,0
2020,433,0.991,0,0,0,0,0,0,0,0
2020,434,0.994,0,0,0,0,0,0,0,0
2020,435,0.998,0,0,0,0,0,0,0,0
2020,436,0.998,0,0,0,0,0,0,0,0
2020,437,0.998,0,0,0,0,0,0,0,0
2020,438,0.977,0,0,0,0,0,0,0,0
2020,439,0.874,0,0,0,0,0,0,0,0
2020,440,0.775,0,0,0,0,0,0,0,0
2020,441,0.737,0,0,0,0,0,0,0,0
2020,442,0.808,0,0,0,0,0,0,0,0
2020,443,0.88,0,0,0,0,0,0,0,0
2020,444,0.938,0,0,0,0,0,0,0,0
2020,445,0.957,0,0,0,0,0,0,0,0
2020,446,0.945,0,0,0,0,0,0,0,0
2020,447,0.918,0,0,0,0,0,0,0,0
2020,448,0.877,0,0,0,0,0,0,0,0
2020,449,0.866,0,0,0,0,0,0,0,0
2020,450,0.874,0,0,0,0,0,0,0,0
2020,451,0.867,0,0,0,0,0,0,0,0
2020,452,0.872,0,0,0,0,0,0,0,0
2020,453,0.903,0,0,0,0,0,0,0,0
2020,454,0.926,0,0,0,0,0,0,0,0
2020,455,0.956,0,0,0,0,0,0,0,0
2020,456,0.949,0,0,0,0,0,0,0,0
2020,457,0.991,0,0,0,0,0,0,0,0
2020,458,0.992,0,0,0,0,0,0,0,0
2020,459,0.995,0,0,0,0,0,0,0,0
2020,460,0.996,0,0,0,0,0,0,0,0
2020,461,0.996,0,0,0,0,0,0,0,0
2020,462,0.996,0,0,0,0,0,0,0,0
2020,463,0.998,0,0,0,0,0,0,0,0
2020,464,0.999,0,0,0,0,0,0,0,0
2020,465,0.921,0,0,0,0,0,0,0,0
2020,466,0.672,0,0,0,0,0,0,0,0
2020,467,0.665,0,0,0,0,0,0,0,0
2020,468,0.843,0,0,0,0,0,0,0,0
2020,469,0.886,0,0,0,0,0,0,0,0
2020,470,0.901,0,0,0,0,0,0,0,0
2020,471,0.923,0,0,0,0,0,0,0,0
2020,472,0.921,0,0,0,0,0,0,0,0
2020,473,0.913,0,0,0,0,0,0,0,0
2020,474,0.931,0,0,0,0,0,0,0,0
2020,475,0.921,0,0,0,0,0,0,0,0
2020,476,0.948,0,0,0,0,0,0,0,0
2020,477,0.968,0,0,0,0,0,0,0,0
2020,478,0.976,0,0,0,0,0,0,0,0
2020,479,0.982,0,0,0,0,0,0,0,0
2020,480,0.974,0,0,0,0,0,0,0,0
2020,481,0.989,0,0,0,0,0,0,0,0
2020,482,0.991,0,0,0,0,0,0,0,0
2020,483,0.993,0,0,0,0,0,0,0,0
2020,484,0.994,0,0,0,0,0,0,0,0
2020,485,0.996,0,0,0,0,0,0,0,0
2020,486,0.997,0,0,0,0,0,0,0,0
2020,487,0.998,0,0,0,0,0,0,0,0
2020,488,0.998,0,0,0,0,0,0,0,0
2020,489,0.914,0,0,0,0,0,0,0,0
2020,490,0.656,0,0,0,0,0,0,0,0
2020,491,0.647,0,0,0,0,0,0,0,0
2020,492,0.841,0,0,0,0,0,0,0,0
2020,493,0.88,0,0,0,0,0,0,0,0
2020,494,0.89,0,0,0,0,0,0,0,0
2020,495,0.924,0,0,0,0,0,0,0,0
2020,496,0.911,0,0,0,0,0,0,0,0
2020,497,0.885,0,0,0,0,0,0,0,0
2020,498,0.893,0,0,0,0,0,0,0,0
2020,499,0.911,0,0,0,0,0,0,0,0
2020,500,0.927,0,0,0,0,0,0,0,0
2020,501,0.952,0,0,0,0,0,0,0,0
2020,502,0.966,0,0,0,0,0,0,0,0
2020,503,0.981,0,0,0,0,0,0,0,0
2020,504,0.969,0,0,0,0,0,0,0,0
2020,505,0.995,0,0,0,0,0,0,0,0
2020,506,0.996,0,0,0,0,0,0,0,0
2020,507,0.996,0,0,0,0,0,0,0,0
2020,508,0.996,0,0,0,0,0,0,0,0
2020,509,0.998,0,0,0,0,0,0,0,0
2020,510,0.976,0,0,0,0,0,0,0,0
2020,511,0.867,0,0,0,0,0,0,0,0
2020,512,0.749,0,0,0,0,0,0,0,0
2020,513,0.781,0,0,0,0,0,0,0,0
2020,514,0.83,0,0,0,0,0,0,0,0
2020,515,0.899,0,0,0,0,0,0,0,0
2020,516,0.946,0,0,0,0,0,0,0,0
2020,517,0.958,0,0,0,0,0,0,0,0
2020,518,0.957,0,0,0,0,0,0,0,0
2020,519,0.919,0,0,0,0,0,0,0,0
2020,520,0.885,0,0,0,0,0,0,0,0
2020,521,0.882,0,0,0,0,0,0,0,0
2020,522,0.861,0,0,0,0,0,0,0,0
2020,523,0.866,0,0,0,0,0,0,0,0
2020,524,0.879,0,0,0,0,0,0,0,0
2020,525,0.906,0,0,0,0,0,0,0,0
2020,526,0.924,0,0,0,0,0,0,0,0
2020,527,0.958,0,0,0,0,0,0,0,0
2020,528,0.951,0,0,0,0,0,0,0,0
2020,529,0.983,0,0,0,0,0,0,0,0
2020,530,0.991,0,0,0,0,0,0,0,0
2020,531,0.996,0,0,0,0,0,0,0,0
2020,532,0.998,0,0,0,0,0,0,0,0
2020,533,0.998,0,0,0,0,0,0,0,0
2020,534,0.965,0,0,0,0,0,0,0,0
2020,535,0.855,0,0,0,0,0,0,0,0
2020,536,0.743,0,0,0,0,0,0,0,0
2020,537,0.773,0,0,0,0,0,0,0,0
2020,538,0.83,0,0,0,0,0,0,0,0
2020,539,0.893,0,0,0,0,0,0,0,0
2020,540,0.945,0,0,0,0,0,0,0,0
2020,541,0.954,0,0,0,0,0,0,0,0
2020,542,0.937,0,0,0,0,0,0,0,0
2020,543,0.918,0,0,0,0,0,0,0,0
2020,544,0.885,0,0,0,0,0,0,0,0
2020,545,0.859,0,0,0,0,0,0,0,0
2020,546,0.857,0,0,0,0,0,0,0,0
2020,547,0.866,0,0,0,0,0,0,0,0
2020,548,0.871,0,0,0,0,0,0,0,0
2020,549,0.912,0,0,0,0,0,0,0,0
2020,550,0.941,0,0,0,0,0,0,0,0
2020,551,0.964,0,0,0,0,0,0,0,0
2020,552,0.958,0,0,0,0,0,0,0,0
2020,553,0.988,0,0,0,0,0,0,0,0
2020,554,0.995,0,0,0,0,0,0,0,0
2020,555,0.998,0,0,0,0,0,0,0,0
2020,556,0.999,0,0,0,0,0,0,0,0
2020,557,0.999,0,0,0,0,0,0,0,0
